"","date","variable","value","value01"
"1070",2008-10-01,"pop",305554,0.874499693063229
"1071",2008-11-01,"pop",305786,0.876398608553305
"1072",2008-12-01,"pop",306004,0.878182934315531
"1073",2009-01-01,"pop",306208,0.879852670349908
"1074",2009-02-01,"pop",306402,0.881440556578678
"1075",2009-03-01,"pop",306588,0.882962962962963
"1076",2009-04-01,"pop",306787,0.884591774094536
"1077",2009-05-01,"pop",306984,0.886204215264989
"1078",2009-06-01,"pop",307206,0.888021280949458
"1079",2009-07-01,"pop",307439,0.889928381420094
"1080",2009-08-01,"pop",307685,0.891941886638019
"1081",2009-09-01,"pop",307946,0.894078166564354
"1082",2009-10-01,"pop",308189,0.896067116840597
"1083",2009-11-01,"pop",308418,0.897941477388991
"1084",2009-12-01,"pop",308633,0.899701248209535
"1085",2010-01-01,"pop",308833,0.90133824432167
"1086",2010-02-01,"pop",309027,0.90292613055044
"1087",2010-03-01,"pop",309212,0.904440351954164
"1088",2010-04-01,"pop",309191,0.90426846736239
"1089",2010-05-01,"pop",309376,0.905782688766114
"1090",2010-06-01,"pop",309562,0.907305095150399
"1091",2010-07-01,"pop",309767,0.908983016165337
"1092",2010-08-01,"pop",309989,0.910800081849806
"1093",2010-09-01,"pop",310218,0.912674442398199
"1094",2010-10-01,"pop",310451,0.914581542868836
"1095",2010-11-01,"pop",310657,0.916267648864334
"1096",2010-12-01,"pop",310853,0.917871905054225
"1097",2011-01-01,"pop",311042,0.919418866380192
"1098",2011-02-01,"pop",311205,0.920753018211582
"1099",2011-03-01,"pop",311367,0.92207898506241
"1100",2011-04-01,"pop",311548,0.923560466543892
"1101",2011-05-01,"pop",311729,0.925041948025373
"1102",2011-06-01,"pop",311923,0.926629834254144
"1103",2011-07-01,"pop",312139,0.928397790055249
"1104",2011-08-01,"pop",312355,0.930165745856354
"1105",2011-09-01,"pop",312587,0.932064661346429
"1106",2011-10-01,"pop",312810,0.933889912011459
"1107",2011-11-01,"pop",313003,0.935469613259668
"1108",2011-12-01,"pop",313191,0.937008389605075
"1109",2012-01-01,"pop",313373,0.938498056067117
"1110",2012-02-01,"pop",313537,0.939840392879067
"1111",2012-03-01,"pop",313705,0.94121546961326
"1112",2012-04-01,"pop",313881,0.942656026191938
"1113",2012-05-01,"pop",314052,0.944055657867813
"1114",2012-06-01,"pop",314247,0.945651729077143
"1115",2012-07-01,"pop",314449,0.947305095150399
"1116",2012-08-01,"pop",314673,0.949138530795989
"1117",2012-09-01,"pop",314909,0.951070186208308
"1118",2012-10-01,"pop",315129,0.952870881931655
"1119",2012-11-01,"pop",315341,0.954606097810518
"1120",2012-12-01,"pop",315532,0.956169429097606
"1121",2013-01-01,"pop",315701,0.957552690812359
"1122",2013-02-01,"pop",315869,0.958927767546552
"1123",2013-03-01,"pop",316041,0.960335584202987
"1124",2013-04-01,"pop",316220,0.961800695723348
"1125",2013-05-01,"pop",316395,0.963233067321465
"1126",2013-06-01,"pop",316594,0.964861878453039
"1127",2013-07-01,"pop",316799,0.966539799467976
"1128",2013-08-01,"pop",317019,0.968340495191324
"1129",2013-09-01,"pop",317253,0.970255780642521
"1130",2013-10-01,"pop",317470,0.972031921424187
"1131",2013-11-01,"pop",317679,0.973742582361367
"1132",2013-12-01,"pop",317867,0.975281358706773
"1133",2014-01-01,"pop",318032,0.976631880499284
"1134",2014-02-01,"pop",318200,0.978006957233477
"1135",2014-03-01,"pop",318373,0.979422958870473
"1136",2014-04-01,"pop",318552,0.980888070390833
"1137",2014-05-01,"pop",318728,0.982328626969511
"1138",2014-06-01,"pop",318927,0.983957438101084
"1139",2014-07-01,"pop",319133,0.985643544096583
"1140",2014-08-01,"pop",319354,0.987452424800491
"1141",2014-09-01,"pop",319588,0.989367710251688
"1142",2014-10-01,"pop",319804,0.991135666052793
"1143",2014-11-01,"pop",320013,0.992846326989973
"1144",2014-12-01,"pop",320201,0.99438510333538
"1145",2015-01-01,"pop",320367,0.995743810108451
"1146",2015-02-01,"pop",320534,0.997110701862083
"1147",2015-03-01,"pop",320707,0.998526703499079
"1148",2015-04-01,"pop",320887,1
"1149",1967-07-01,"psavert",12.5,0.701986754966887
"1150",1967-08-01,"psavert",12.5,0.701986754966887
"1151",1967-09-01,"psavert",11.7,0.649006622516556
"1152",1967-10-01,"psavert",12.5,0.701986754966887
"1153",1967-11-01,"psavert",12.5,0.701986754966887
"1154",1967-12-01,"psavert",12.1,0.675496688741722
"1155",1968-01-01,"psavert",11.7,0.649006622516556
"1156",1968-02-01,"psavert",12.2,0.682119205298013
"1157",1968-03-01,"psavert",11.6,0.642384105960265
"1158",1968-04-01,"psavert",12.2,0.682119205298013
"1159",1968-05-01,"psavert",12,0.66887417218543
"1160",1968-06-01,"psavert",11.6,0.642384105960265
"1161",1968-07-01,"psavert",10.6,0.576158940397351
"1162",1968-08-01,"psavert",10.4,0.562913907284768
"1163",1968-09-01,"psavert",10.4,0.562913907284768
"1164",1968-10-01,"psavert",10.6,0.576158940397351
"1165",1968-11-01,"psavert",10.4,0.562913907284768
"1166",1968-12-01,"psavert",10.9,0.596026490066225
"1167",1969-01-01,"psavert",10,0.536423841059603
"1168",1969-02-01,"psavert",9.4,0.496688741721854
"1169",1969-03-01,"psavert",9.9,0.529801324503311
"1170",1969-04-01,"psavert",9.5,0.503311258278146
"1171",1969-05-01,"psavert",10,0.536423841059603
"1172",1969-06-01,"psavert",10.9,0.596026490066225
"1173",1969-07-01,"psavert",11.7,0.649006622516556
"1174",1969-08-01,"psavert",11.5,0.635761589403974
"1175",1969-09-01,"psavert",11.5,0.635761589403974
"1176",1969-10-01,"psavert",11.3,0.622516556291391
"1177",1969-11-01,"psavert",11.5,0.635761589403974
"1178",1969-12-01,"psavert",11.7,0.649006622516556
"1179",1970-01-01,"psavert",11.7,0.649006622516556
"1180",1970-02-01,"psavert",11.6,0.642384105960265
"1181",1970-03-01,"psavert",12.3,0.688741721854305
"1182",1970-04-01,"psavert",13.3,0.754966887417219
"1183",1970-05-01,"psavert",12.3,0.688741721854305
"1184",1970-06-01,"psavert",11.7,0.649006622516556
"1185",1970-07-01,"psavert",13.2,0.748344370860927
"1186",1970-08-01,"psavert",13.1,0.741721854304636
"1187",1970-09-01,"psavert",12.9,0.728476821192053
"1188",1970-10-01,"psavert",13,0.735099337748344
"1189",1970-11-01,"psavert",13.3,0.754966887417219
"1190",1970-12-01,"psavert",12.9,0.728476821192053
"1191",1971-01-01,"psavert",13.1,0.741721854304636
"1192",1971-02-01,"psavert",13.1,0.741721854304636
"1193",1971-03-01,"psavert",13.3,0.754966887417219
"1194",1971-04-01,"psavert",13,0.735099337748344
"1195",1971-05-01,"psavert",13.4,0.76158940397351
"1196",1971-06-01,"psavert",14.4,0.827814569536424
"1197",1971-07-01,"psavert",13.6,0.774834437086093
"1198",1971-08-01,"psavert",13.6,0.774834437086093
"1199",1971-09-01,"psavert",12.9,0.728476821192053
"1200",1971-10-01,"psavert",13,0.735099337748344
"1201",1971-11-01,"psavert",12.8,0.721854304635762
"1202",1971-12-01,"psavert",12.9,0.728476821192053
"1203",1972-01-01,"psavert",12.4,0.695364238410596
"1204",1972-02-01,"psavert",12.6,0.708609271523179
"1205",1972-03-01,"psavert",11.5,0.635761589403974
"1206",1972-04-01,"psavert",11.3,0.622516556291391
"1207",1972-05-01,"psavert",11.5,0.635761589403974
"1208",1972-06-01,"psavert",11.4,0.629139072847682
"1209",1972-07-01,"psavert",11.4,0.629139072847682
"1210",1972-08-01,"psavert",11.8,0.655629139072848
"1211",1972-09-01,"psavert",12,0.66887417218543
"1212",1972-10-01,"psavert",12.7,0.71523178807947
"1213",1972-11-01,"psavert",13.4,0.76158940397351
"1214",1972-12-01,"psavert",13.4,0.76158940397351
"1215",1973-01-01,"psavert",12.1,0.675496688741722
"1216",1973-02-01,"psavert",12.2,0.682119205298013
"1217",1973-03-01,"psavert",12.4,0.695364238410596
"1218",1973-04-01,"psavert",12.8,0.721854304635762
"1219",1973-05-01,"psavert",12.8,0.721854304635762
"1220",1973-06-01,"psavert",13.2,0.748344370860927
"1221",1973-07-01,"psavert",12.8,0.721854304635762
"1222",1973-08-01,"psavert",13.6,0.774834437086093
"1223",1973-09-01,"psavert",12.8,0.721854304635762
"1224",1973-10-01,"psavert",14,0.801324503311258
"1225",1973-11-01,"psavert",14,0.801324503311258
"1226",1973-12-01,"psavert",14.4,0.827814569536424
"1227",1974-01-01,"psavert",14,0.801324503311258
"1228",1974-02-01,"psavert",13.8,0.788079470198676
"1229",1974-03-01,"psavert",13,0.735099337748344
"1230",1974-04-01,"psavert",12.7,0.71523178807947
"1231",1974-05-01,"psavert",12.3,0.688741721854305
"1232",1974-06-01,"psavert",12.5,0.701986754966887
"1233",1974-07-01,"psavert",12.7,0.71523178807947
"1234",1974-08-01,"psavert",11.6,0.642384105960265
"1235",1974-09-01,"psavert",12.3,0.688741721854305
"1236",1974-10-01,"psavert",13,0.735099337748344
"1237",1974-11-01,"psavert",13.4,0.76158940397351
"1238",1974-12-01,"psavert",13.6,0.774834437086093
"1239",1975-01-01,"psavert",12.8,0.721854304635762
"1240",1975-02-01,"psavert",12.1,0.675496688741722
"1241",1975-03-01,"psavert",12.3,0.688741721854305
"1242",1975-04-01,"psavert",13.9,0.794701986754967
"1243",1975-05-01,"psavert",17,1
"1244",1975-06-01,"psavert",13.9,0.794701986754967
"1245",1975-07-01,"psavert",12.3,0.688741721854305
"1246",1975-08-01,"psavert",12.6,0.708609271523179
"1247",1975-09-01,"psavert",12.6,0.708609271523179
"1248",1975-10-01,"psavert",13,0.735099337748344
"1249",1975-11-01,"psavert",12.3,0.688741721854305
"1250",1975-12-01,"psavert",11.5,0.635761589403974
"1251",1976-01-01,"psavert",11.3,0.622516556291391
"1252",1976-02-01,"psavert",11.9,0.662251655629139
"1253",1976-03-01,"psavert",11.8,0.655629139072848
"1254",1976-04-01,"psavert",11.2,0.615894039735099
"1255",1976-05-01,"psavert",11.8,0.655629139072848
"1256",1976-06-01,"psavert",10.9,0.596026490066225
"1257",1976-07-01,"psavert",11.2,0.615894039735099
"1258",1976-08-01,"psavert",11.2,0.615894039735099
"1259",1976-09-01,"psavert",10.8,0.589403973509934
"1260",1976-10-01,"psavert",10.6,0.576158940397351
"1261",1976-11-01,"psavert",10.9,0.596026490066225
"1262",1976-12-01,"psavert",9.9,0.529801324503311
"1263",1977-01-01,"psavert",9.8,0.52317880794702
"1264",1977-02-01,"psavert",8.5,0.437086092715232
"1265",1977-03-01,"psavert",9.8,0.52317880794702
"1266",1977-04-01,"psavert",9.9,0.529801324503311
"1267",1977-05-01,"psavert",9.8,0.52317880794702
"1268",1977-06-01,"psavert",10.2,0.549668874172185
"1269",1977-07-01,"psavert",10.1,0.543046357615894
"1270",1977-08-01,"psavert",10.5,0.56953642384106
"1271",1977-09-01,"psavert",10.7,0.582781456953642
"1272",1977-10-01,"psavert",10.7,0.582781456953642
"1273",1977-11-01,"psavert",10.8,0.589403973509934
"1274",1977-12-01,"psavert",11,0.602649006622517
"1275",1978-01-01,"psavert",11.4,0.629139072847682
"1276",1978-02-01,"psavert",10.7,0.582781456953642
"1277",1978-03-01,"psavert",10.5,0.56953642384106
"1278",1978-04-01,"psavert",10.3,0.556291390728477
"1279",1978-05-01,"psavert",9.8,0.52317880794702
"1280",1978-06-01,"psavert",9.5,0.503311258278146
"1281",1978-07-01,"psavert",10.3,0.556291390728477
"1282",1978-08-01,"psavert",9.9,0.529801324503311
"1283",1978-09-01,"psavert",10,0.536423841059603
"1284",1978-10-01,"psavert",10.2,0.549668874172185
"1285",1978-11-01,"psavert",10,0.536423841059603
"1286",1978-12-01,"psavert",10,0.536423841059603
"1287",1979-01-01,"psavert",10.6,0.576158940397351
"1288",1979-02-01,"psavert",10.5,0.56953642384106
"1289",1979-03-01,"psavert",10.7,0.582781456953642
"1290",1979-04-01,"psavert",10.4,0.562913907284768
"1291",1979-05-01,"psavert",9.8,0.52317880794702
"1292",1979-06-01,"psavert",9.3,0.490066225165563
"1293",1979-07-01,"psavert",10,0.536423841059603
"1294",1979-08-01,"psavert",9.2,0.483443708609271
"1295",1979-09-01,"psavert",8.9,0.463576158940397
"1296",1979-10-01,"psavert",9.3,0.490066225165563
"1297",1979-11-01,"psavert",9.4,0.496688741721854
"1298",1979-12-01,"psavert",9.8,0.52317880794702
"1299",1980-01-01,"psavert",9.6,0.509933774834437
"1300",1980-02-01,"psavert",9.8,0.52317880794702
"1301",1980-03-01,"psavert",9.8,0.52317880794702
"1302",1980-04-01,"psavert",10.5,0.56953642384106
"1303",1980-05-01,"psavert",10.6,0.576158940397351
"1304",1980-06-01,"psavert",10.4,0.562913907284768
"1305",1980-07-01,"psavert",10.5,0.56953642384106
"1306",1980-08-01,"psavert",10.6,0.576158940397351
"1307",1980-09-01,"psavert",11.1,0.609271523178808
"1308",1980-10-01,"psavert",11,0.602649006622517
"1309",1980-11-01,"psavert",11.5,0.635761589403974
"1310",1980-12-01,"psavert",11.2,0.615894039735099
"1311",1981-01-01,"psavert",10.5,0.56953642384106
"1312",1981-02-01,"psavert",10.4,0.562913907284768
"1313",1981-03-01,"psavert",10.3,0.556291390728477
"1314",1981-04-01,"psavert",10.3,0.556291390728477
"1315",1981-05-01,"psavert",10.4,0.562913907284768
"1316",1981-06-01,"psavert",10.2,0.549668874172185
"1317",1981-07-01,"psavert",11.7,0.649006622516556
"1318",1981-08-01,"psavert",11.4,0.629139072847682
"1319",1981-09-01,"psavert",11.9,0.662251655629139
"1320",1981-10-01,"psavert",12.5,0.701986754966887
"1321",1981-11-01,"psavert",12.7,0.71523178807947
"1322",1981-12-01,"psavert",12,0.66887417218543
"1323",1982-01-01,"psavert",12.2,0.682119205298013
"1324",1982-02-01,"psavert",11.6,0.642384105960265
"1325",1982-03-01,"psavert",11.7,0.649006622516556
"1326",1982-04-01,"psavert",12.4,0.695364238410596
"1327",1982-05-01,"psavert",11.7,0.649006622516556
"1328",1982-06-01,"psavert",11.6,0.642384105960265
"1329",1982-07-01,"psavert",12,0.66887417218543
"1330",1982-08-01,"psavert",11.9,0.662251655629139
"1331",1982-09-01,"psavert",11.1,0.609271523178808
"1332",1982-10-01,"psavert",10.7,0.582781456953642
"1333",1982-11-01,"psavert",10.3,0.556291390728477
"1334",1982-12-01,"psavert",10.3,0.556291390728477
"1335",1983-01-01,"psavert",10.4,0.562913907284768
"1336",1983-02-01,"psavert",10.5,0.56953642384106
"1337",1983-03-01,"psavert",10,0.536423841059603
"1338",1983-04-01,"psavert",9.6,0.509933774834437
"1339",1983-05-01,"psavert",9.4,0.496688741721854
"1340",1983-06-01,"psavert",8.5,0.437086092715232
"1341",1983-07-01,"psavert",9,0.470198675496689
"1342",1983-08-01,"psavert",8.7,0.450331125827814
"1343",1983-09-01,"psavert",9,0.470198675496689
"1344",1983-10-01,"psavert",9.1,0.47682119205298
"1345",1983-11-01,"psavert",9.7,0.516556291390728
"1346",1983-12-01,"psavert",9.5,0.503311258278146
"1347",1984-01-01,"psavert",9.4,0.496688741721854
"1348",1984-02-01,"psavert",11.1,0.609271523178808
"1349",1984-03-01,"psavert",10.9,0.596026490066225
"1350",1984-04-01,"psavert",10.9,0.596026490066225
"1351",1984-05-01,"psavert",10.5,0.56953642384106
"1352",1984-06-01,"psavert",10.5,0.56953642384106
"1353",1984-07-01,"psavert",11,0.602649006622517
"1354",1984-08-01,"psavert",11.2,0.615894039735099
"1355",1984-09-01,"psavert",11.2,0.615894039735099
"1356",1984-10-01,"psavert",11.2,0.615894039735099
"1357",1984-11-01,"psavert",10.3,0.556291390728477
"1358",1984-12-01,"psavert",10.6,0.576158940397351
"1359",1985-01-01,"psavert",9.7,0.516556291390728
"1360",1985-02-01,"psavert",8.5,0.437086092715232
"1361",1985-03-01,"psavert",8.1,0.410596026490066
"1362",1985-04-01,"psavert",9.4,0.496688741721854
"1363",1985-05-01,"psavert",10.5,0.56953642384106
"1364",1985-06-01,"psavert",9,0.470198675496689
"1365",1985-07-01,"psavert",8.5,0.437086092715232
"1366",1985-08-01,"psavert",7.5,0.370860927152318
"1367",1985-09-01,"psavert",6.7,0.317880794701987
"1368",1985-10-01,"psavert",8.5,0.437086092715232
"1369",1985-11-01,"psavert",8.4,0.43046357615894
"1370",1985-12-01,"psavert",8,0.403973509933775
"1371",1986-01-01,"psavert",8,0.403973509933775
"1372",1986-02-01,"psavert",8.7,0.450331125827814
"1373",1986-03-01,"psavert",9.3,0.490066225165563
"1374",1986-04-01,"psavert",9.1,0.47682119205298
"1375",1986-05-01,"psavert",8.6,0.443708609271523
"1376",1986-06-01,"psavert",8.8,0.456953642384106
"1377",1986-07-01,"psavert",8.7,0.450331125827814
"1378",1986-08-01,"psavert",8.4,0.43046357615894
"1379",1986-09-01,"psavert",6.6,0.311258278145695
"1380",1986-10-01,"psavert",7.8,0.390728476821192
"1381",1986-11-01,"psavert",8.2,0.417218543046358
"1382",1986-12-01,"psavert",6.4,0.298013245033113
"1383",1987-01-01,"psavert",9.1,0.47682119205298
"1384",1987-02-01,"psavert",7.9,0.397350993377483
"1385",1987-03-01,"psavert",7.9,0.397350993377483
"1386",1987-04-01,"psavert",3.8,0.125827814569536
"1387",1987-05-01,"psavert",7.5,0.370860927152318
"1388",1987-06-01,"psavert",7,0.337748344370861
"1389",1987-07-01,"psavert",6.8,0.324503311258278
"1390",1987-08-01,"psavert",6.5,0.304635761589404
"1391",1987-09-01,"psavert",7,0.337748344370861
"1392",1987-10-01,"psavert",7.6,0.377483443708609
"1393",1987-11-01,"psavert",7.9,0.397350993377483
"1394",1987-12-01,"psavert",8,0.403973509933775
"1395",1988-01-01,"psavert",7.5,0.370860927152318
"1396",1988-02-01,"psavert",7.9,0.397350993377483
"1397",1988-03-01,"psavert",7.5,0.370860927152318
"1398",1988-04-01,"psavert",8.1,0.410596026490066
"1399",1988-05-01,"psavert",7.7,0.384105960264901
"1400",1988-06-01,"psavert",7.8,0.390728476821192
"1401",1988-07-01,"psavert",7.9,0.397350993377483
"1402",1988-08-01,"psavert",7.8,0.390728476821192
"1403",1988-09-01,"psavert",8.2,0.417218543046358
"1404",1988-10-01,"psavert",8,0.403973509933775
"1405",1988-11-01,"psavert",7.7,0.384105960264901
"1406",1988-12-01,"psavert",7.7,0.384105960264901
"1407",1989-01-01,"psavert",8,0.403973509933775
"1408",1989-02-01,"psavert",8.4,0.43046357615894
"1409",1989-03-01,"psavert",8.9,0.463576158940397
"1410",1989-04-01,"psavert",7.9,0.397350993377483
"1411",1989-05-01,"psavert",7.6,0.377483443708609
"1412",1989-06-01,"psavert",7.6,0.377483443708609
"1413",1989-07-01,"psavert",7.7,0.384105960264901
"1414",1989-08-01,"psavert",7.1,0.344370860927152
"1415",1989-09-01,"psavert",7.5,0.370860927152318
"1416",1989-10-01,"psavert",7.9,0.397350993377483
"1417",1989-11-01,"psavert",8,0.403973509933775
"1418",1989-12-01,"psavert",7.2,0.350993377483444
"1419",1990-01-01,"psavert",7.4,0.364238410596027
"1420",1990-02-01,"psavert",8.1,0.410596026490066
"1421",1990-03-01,"psavert",7.8,0.390728476821192
"1422",1990-04-01,"psavert",8.2,0.417218543046358
"1423",1990-05-01,"psavert",8,0.403973509933775
"1424",1990-06-01,"psavert",7.9,0.397350993377483
"1425",1990-07-01,"psavert",8,0.403973509933775
"1426",1990-08-01,"psavert",7.5,0.370860927152318
"1427",1990-09-01,"psavert",7.5,0.370860927152318
"1428",1990-10-01,"psavert",7.3,0.357615894039735
"1429",1990-11-01,"psavert",7.4,0.364238410596027
"1430",1990-12-01,"psavert",8.2,0.417218543046358
"1431",1991-01-01,"psavert",8.7,0.450331125827814
"1432",1991-02-01,"psavert",8.3,0.423841059602649
"1433",1991-03-01,"psavert",7.4,0.364238410596027
"1434",1991-04-01,"psavert",8,0.403973509933775
"1435",1991-05-01,"psavert",7.7,0.384105960264901
"1436",1991-06-01,"psavert",8.2,0.417218543046358
"1437",1991-07-01,"psavert",7.6,0.377483443708609
"1438",1991-08-01,"psavert",7.9,0.397350993377483
"1439",1991-09-01,"psavert",8.1,0.410596026490066
"1440",1991-10-01,"psavert",8.6,0.443708609271523
"1441",1991-11-01,"psavert",8.4,0.43046357615894
"1442",1991-12-01,"psavert",9.1,0.47682119205298
"1443",1992-01-01,"psavert",8.8,0.456953642384106
"1444",1992-02-01,"psavert",9.2,0.483443708609271
"1445",1992-03-01,"psavert",9.2,0.483443708609271
"1446",1992-04-01,"psavert",9.4,0.496688741721854
"1447",1992-05-01,"psavert",9.4,0.496688741721854
"1448",1992-06-01,"psavert",9.5,0.503311258278146
"1449",1992-07-01,"psavert",9.1,0.47682119205298
"1450",1992-08-01,"psavert",9.2,0.483443708609271
"1451",1992-09-01,"psavert",8.2,0.417218543046358
"1452",1992-10-01,"psavert",7.4,0.364238410596027
"1453",1992-11-01,"psavert",7.3,0.357615894039735
"1454",1992-12-01,"psavert",9.9,0.529801324503311
"1455",1993-01-01,"psavert",8.3,0.423841059602649
"1456",1993-02-01,"psavert",8.4,0.43046357615894
"1457",1993-03-01,"psavert",8.3,0.423841059602649
"1458",1993-04-01,"psavert",8.2,0.417218543046358
"1459",1993-05-01,"psavert",7.7,0.384105960264901
"1460",1993-06-01,"psavert",7.2,0.350993377483444
"1461",1993-07-01,"psavert",7,0.337748344370861
"1462",1993-08-01,"psavert",7.1,0.344370860927152
"1463",1993-09-01,"psavert",6.3,0.291390728476821
"1464",1993-10-01,"psavert",5.6,0.245033112582781
"1465",1993-11-01,"psavert",5.6,0.245033112582781
"1466",1993-12-01,"psavert",8.4,0.43046357615894
"1467",1994-01-01,"psavert",6.4,0.298013245033113
"1468",1994-02-01,"psavert",5.9,0.264900662251656
"1469",1994-03-01,"psavert",6.2,0.28476821192053
"1470",1994-04-01,"psavert",5.8,0.258278145695364
"1471",1994-05-01,"psavert",7.1,0.344370860927152
"1472",1994-06-01,"psavert",6.3,0.291390728476821
"1473",1994-07-01,"psavert",6.4,0.298013245033113
"1474",1994-08-01,"psavert",5.9,0.264900662251656
"1475",1994-09-01,"psavert",6.2,0.28476821192053
"1476",1994-10-01,"psavert",6.5,0.304635761589404
"1477",1994-11-01,"psavert",6.4,0.298013245033113
"1478",1994-12-01,"psavert",6.5,0.304635761589404
"1479",1995-01-01,"psavert",6.9,0.33112582781457
"1480",1995-02-01,"psavert",7.3,0.357615894039735
"1481",1995-03-01,"psavert",7,0.337748344370861
"1482",1995-04-01,"psavert",6.3,0.291390728476821
"1483",1995-05-01,"psavert",6.5,0.304635761589404
"1484",1995-06-01,"psavert",6.1,0.278145695364238
"1485",1995-07-01,"psavert",6.4,0.298013245033113
"1486",1995-08-01,"psavert",6.1,0.278145695364238
"1487",1995-09-01,"psavert",6.1,0.278145695364238
"1488",1995-10-01,"psavert",6.5,0.304635761589404
"1489",1995-11-01,"psavert",6,0.271523178807947
"1490",1995-12-01,"psavert",5.5,0.23841059602649
"1491",1996-01-01,"psavert",6.1,0.278145695364238
"1492",1996-02-01,"psavert",6.1,0.278145695364238
"1493",1996-03-01,"psavert",6,0.271523178807947
"1494",1996-04-01,"psavert",5,0.205298013245033
"1495",1996-05-01,"psavert",6.1,0.278145695364238
"1496",1996-06-01,"psavert",6.5,0.304635761589404
"1497",1996-07-01,"psavert",6.1,0.278145695364238
"1498",1996-08-01,"psavert",5.9,0.264900662251656
"1499",1996-09-01,"psavert",6,0.271523178807947
"1500",1996-10-01,"psavert",5.8,0.258278145695364
"1501",1996-11-01,"psavert",5.8,0.258278145695364
"1502",1996-12-01,"psavert",5.7,0.251655629139073
"1503",1997-01-01,"psavert",5.6,0.245033112582781
"1504",1997-02-01,"psavert",5.7,0.251655629139073
"1505",1997-03-01,"psavert",5.8,0.258278145695364
"1506",1997-04-01,"psavert",5.9,0.264900662251656
"1507",1997-05-01,"psavert",6.2,0.28476821192053
"1508",1997-06-01,"psavert",6,0.271523178807947
"1509",1997-07-01,"psavert",5.5,0.23841059602649
"1510",1997-08-01,"psavert",5.4,0.231788079470199
"1511",1997-09-01,"psavert",5.6,0.245033112582781
"1512",1997-10-01,"psavert",5.6,0.245033112582781
"1513",1997-11-01,"psavert",5.8,0.258278145695364
"1514",1997-12-01,"psavert",5.8,0.258278145695364
"1515",1998-01-01,"psavert",6.7,0.317880794701987
"1516",1998-02-01,"psavert",6.8,0.324503311258278
"1517",1998-03-01,"psavert",6.9,0.33112582781457
"1518",1998-04-01,"psavert",6.6,0.311258278145695
"1519",1998-05-01,"psavert",6.3,0.291390728476821
"1520",1998-06-01,"psavert",6.2,0.28476821192053
"1521",1998-07-01,"psavert",6.3,0.291390728476821
"1522",1998-08-01,"psavert",6.2,0.28476821192053
"1523",1998-09-01,"psavert",5.8,0.258278145695364
"1524",1998-10-01,"psavert",5.6,0.245033112582781
"1525",1998-11-01,"psavert",5.7,0.251655629139073
"1526",1998-12-01,"psavert",5.2,0.218543046357616
"1527",1999-01-01,"psavert",5.7,0.251655629139073
"1528",1999-02-01,"psavert",5.6,0.245033112582781
"1529",1999-03-01,"psavert",5.3,0.225165562913907
"1530",1999-04-01,"psavert",4.5,0.172185430463576
"1531",1999-05-01,"psavert",4.3,0.158940397350993
"1532",1999-06-01,"psavert",4.2,0.152317880794702
"1533",1999-07-01,"psavert",4.1,0.145695364238411
"1534",1999-08-01,"psavert",4,0.139072847682119
"1535",1999-09-01,"psavert",3.5,0.105960264900662
"1536",1999-10-01,"psavert",3.9,0.132450331125828
"1537",1999-11-01,"psavert",4.1,0.145695364238411
"1538",1999-12-01,"psavert",3.7,0.119205298013245
"1539",2000-01-01,"psavert",4.7,0.185430463576159
"1540",2000-02-01,"psavert",4.2,0.152317880794702
"1541",2000-03-01,"psavert",3.9,0.132450331125828
"1542",2000-04-01,"psavert",4.4,0.165562913907285
"1543",2000-05-01,"psavert",4.2,0.152317880794702
"1544",2000-06-01,"psavert",4.2,0.152317880794702
"1545",2000-07-01,"psavert",4.6,0.178807947019868
"1546",2000-08-01,"psavert",4.6,0.178807947019868
"1547",2000-09-01,"psavert",3.8,0.125827814569536
"1548",2000-10-01,"psavert",4,0.139072847682119
"1549",2000-11-01,"psavert",3.8,0.125827814569536
"1550",2000-12-01,"psavert",3.5,0.105960264900662
"1551",2001-01-01,"psavert",4,0.139072847682119
"1552",2001-02-01,"psavert",4.1,0.145695364238411
"1553",2001-03-01,"psavert",4.5,0.172185430463576
"1554",2001-04-01,"psavert",4.3,0.158940397350993
"1555",2001-05-01,"psavert",3.7,0.119205298013245
"1556",2001-06-01,"psavert",3.7,0.119205298013245
"1557",2001-07-01,"psavert",5,0.205298013245033
"1558",2001-08-01,"psavert",6.1,0.278145695364238
"1559",2001-09-01,"psavert",6.3,0.291390728476821
"1560",2001-10-01,"psavert",2.7,0.0529801324503311
"1561",2001-11-01,"psavert",3.4,0.0993377483443709
"1562",2001-12-01,"psavert",3.8,0.125827814569536
"1563",2002-01-01,"psavert",5.6,0.245033112582781
"1564",2002-02-01,"psavert",5.3,0.225165562913907
"1565",2002-03-01,"psavert",5.3,0.225165562913907
"1566",2002-04-01,"psavert",5.1,0.211920529801325
"1567",2002-05-01,"psavert",5.6,0.245033112582781
"1568",2002-06-01,"psavert",5.4,0.231788079470199
"1569",2002-07-01,"psavert",4.6,0.178807947019868
"1570",2002-08-01,"psavert",4.4,0.165562913907285
"1571",2002-09-01,"psavert",4.9,0.198675496688742
"1572",2002-10-01,"psavert",4.7,0.185430463576159
"1573",2002-11-01,"psavert",4.7,0.185430463576159
"1574",2002-12-01,"psavert",4.5,0.172185430463576
"1575",2003-01-01,"psavert",4.5,0.172185430463576
"1576",2003-02-01,"psavert",4.7,0.185430463576159
"1577",2003-03-01,"psavert",4.6,0.178807947019868
"1578",2003-04-01,"psavert",4.6,0.178807947019868
